Mean_P, SD_P
1.952209472656250000e-01,4.997618120763282690e+01
1.603698730468750000e-01,4.105437427639684245e+01
2.061920166015625000e-01,5.278475352968133194e+01
2.205657958984375000e-01,5.646441295578654973e+01
1.915893554687500000e-01,4.904650080061262685e+01
1.782073974609375000e-01,4.562074568734910684e+01
1.937866210937500000e-01,4.960899650906183211e+01
2.401275634765625000e-01,6.147218724906345244e+01
2.006988525390625000e-01,5.137851425855833298e+01
1.947174072265625000e-01,4.984727594111324578e+01
1.695556640625000000e-01,4.340591883533033268e+01
2.051544189453125000e-01,5.251913055624695659e+01
2.353363037109375000e-01,6.024563410702840827e+01
2.081451416015625000e-01,5.328474971496951440e+01
2.039489746093750000e-01,5.221053916063942779e+01
1.561584472656250000e-01,3.997625750186922744e+01
2.090759277343750000e-01,5.352302914702087122e+01
2.169952392578125000e-01,5.555035742955654854e+01
2.229919433593750000e-01,5.708550196719920677e+01
2.098388671875000000e-01,5.371834015689906039e+01
1.990203857421875000e-01,5.094883003682624434e+01
1.642303466796875000e-01,4.204264798638052270e+01
2.239685058593750000e-01,5.733550005984329800e+01
2.225494384765625000e-01,5.697222158146981030e+01
2.128601074218750000e-01,5.449177175601674605e+01
2.397766113281250000e-01,6.138234418451951058e+01
1.977691650390625000e-01,5.062851998062605929e+01
2.147674560546875000e-01,5.498004928071222963e+01
1.731567382812500000e-01,4.432778680195540488e+01
1.819000244140625000e-01,4.656605097515951996e+01
2.085266113281250000e-01,5.338240521990859122e+01
2.000579833984375000e-01,5.121445301026064101e+01
2.330322265625000000e-01,5.965579485719622710e+01
1.997222900390625000e-01,5.112851616591424175e+01
2.241058349609375000e-01,5.737065604162138754e+01
2.155761718750000000e-01,5.518707895118312479e+01
2.437438964843750000e-01,6.239796143588610988e+01
2.218475341796875000e-01,5.679253545238190526e+01
1.773834228515625000e-01,4.540980979668060513e+01
1.870269775390625000e-01,4.787854096154105576e+01
1.945953369140625000e-01,4.981602617953270595e+01
2.117614746093750000e-01,5.421052390179215763e+01
2.122650146484375000e-01,5.433942916831174585e+01
1.914672851562500000e-01,4.901525103903211544e+01
1.860809326171875000e-01,4.763635530929209239e+01
1.911926269531250000e-01,4.894493907547600742e+01
1.754608154296875000e-01,4.491762605178757184e+01
1.830596923828125000e-01,4.686292371017443514e+01
1.907653808593750000e-01,4.883556490994419619e+01
2.106018066406250000e-01,5.391365116677729930e+01
1.892547607421875000e-01,4.844884911038533204e+01
2.108917236328125000e-01,5.398786935053099967e+01
1.848297119140625000e-01,4.731604525309179365e+01
1.716003417968750000e-01,4.392935234180389159e+01
1.946716308593750000e-01,4.983555728052056111e+01
2.444152832031250000e-01,6.256983512457897234e+01
1.716003417968750000e-01,4.392935234180389159e+01
2.189941406250000000e-01,5.606207227543744409e+01
1.984405517578125000e-01,5.080039366931881517e+01
2.071228027343750000e-01,5.302303296173268876e+01
1.645202636718750000e-01,4.211686617013423017e+01
1.973114013671875000e-01,5.051133337469910600e+01
2.054290771484375000e-01,5.258944251980310725e+01
2.106781005859375000e-01,5.393318226776508340e+01
2.168121337890625000e-01,5.550348278718580275e+01
1.815643310546875000e-01,4.648011413081312071e+01
1.742095947265625000e-01,4.459731599558733706e+01
1.676483154296875000e-01,4.291764131063484200e+01
2.089996337890625000e-01,5.350349804603307291e+01
2.028808593750000000e-01,5.193710374680993880e+01
2.120208740234375000e-01,5.427692964515070173e+01
2.078857421875000000e-01,5.321834397161087793e+01
1.700897216796875000e-01,4.354263654224507007e+01
1.936187744140625000e-01,4.956602808688861472e+01
1.864624023437500000e-01,4.773401081423114789e+01
1.879119873046875000e-01,4.810510173299975634e+01
2.377014160156250000e-01,6.085109823765079540e+01
2.369537353515625000e-01,6.065969344797017726e+01
2.042388916015625000e-01,5.228475734439314948e+01
2.520751953125000000e-01,6.453075766375600608e+01
1.968688964843750000e-01,5.039805298896973085e+01
2.203521728515625000e-01,5.640972587302062635e+01
1.949005126953125000e-01,4.989415058348403420e+01
1.956481933593750000e-01,5.008555537316465234e+01
2.044830322265625000e-01,5.234725686755415808e+01
2.017822265625000000e-01,5.165585589258530064e+01
1.886596679687500000e-01,4.829650652268035316e+01
2.125549316406250000e-01,5.441364735206548175e+01
1.972808837890625000e-01,5.050352093430397815e+01
2.212677001953125000e-01,5.664409908487449030e+01
2.017059326171875000e-01,5.163632479159755206e+01
2.092742919921875000e-01,5.357381000958923778e+01
2.771759033203125000e-01,7.095648988874864926e+01
1.734924316406250000e-01,4.441372364630183966e+01
1.697845458984375000e-01,4.346451213829377735e+01
1.822509765625000000e-01,4.665589403970347604e+01
2.260131835937500000e-01,5.785893356631684270e+01
1.602783203125000000e-01,4.103093695521146600e+01
2.047424316406250000e-01,5.241366261091275192e+01
1.910400390625000000e-01,4.890587687350029711e+01
1.920013427734375000e-01,4.915196874594686705e+01
2.055206298828125000e-01,5.261287984098853343e+01
2.145843505859375000e-01,5.493317463834144831e+01
2.313232421875000000e-01,5.921829819506906745e+01
1.911468505859375000e-01,4.893322041488325880e+01
1.660461425781250000e-01,4.250748818989062272e+01
2.120361328125000000e-01,5.428083586534826566e+01
1.940460205078125000e-01,4.967540225242044016e+01
2.108306884765625000e-01,5.397224446974071554e+01
2.340087890625000000e-01,5.990579294984031833e+01
2.063903808593750000e-01,5.283553439224965587e+01
2.151031494140625000e-01,5.506598612505862178e+01
2.147064208984375000e-01,5.496442439992200235e+01
1.685028076171875000e-01,4.313638964169841472e+01
2.193450927734375000e-01,5.615191533998142148e+01
1.885833740234375000e-01,4.827697542169251221e+01
1.801300048828125000e-01,4.611292943224216145e+01
2.141113281250000000e-01,5.481208181221698794e+01
2.112121582031250000e-01,5.406989997467987052e+01
2.055969238281250000e-01,5.263241094197631753e+01
2.060546875000000000e-01,5.274959754790323530e+01
1.725616455078125000e-01,4.417544421425043311e+01
1.948089599609375000e-01,4.987071326229865775e+01
1.940307617187500000e-01,4.967149603222285492e+01
2.093505859375000000e-01,5.359334111057701477e+01
2.282562255859375000e-01,5.843314793535872553e+01
2.105865478515625000e-01,5.390974494657971405e+01
2.097320556640625000e-01,5.369099661551615554e+01
2.522735595703125000e-01,6.458153852632439396e+01
2.102661132812500000e-01,5.382771432243087162e+01
2.325134277343750000e-01,5.952298337047906074e+01
2.071533203125000000e-01,5.303084540212780951e+01
2.159881591796875000e-01,5.529254689651735788e+01
1.976165771484375000e-01,5.058945777865037741e+01
1.938323974609375000e-01,4.962071516965456652e+01
2.087402343750000000e-01,5.343709230267448618e+01
2.093048095703125000e-01,5.358162244998432300e+01
2.299652099609375000e-01,5.887064459748593492e+01
1.732788085937500000e-01,4.435903656353591629e+01
2.020721435546875000e-01,5.173007407633904364e+01
2.079467773437500000e-01,5.323396885240115495e+01
2.023620605468750000e-01,5.180429226009280086e+01
2.181854248046875000e-01,5.585504260496657736e+01
1.994018554687500000e-01,5.104648554176535669e+01
2.041778564453125000e-01,5.226913246360286536e+01
2.327728271484375000e-01,5.958938911383766168e+01
1.685333251953125000e-01,4.314420208209352836e+01
1.906738281250000000e-01,4.881212758875879842e+01
2.028198242187500000e-01,5.192147886601967599e+01
2.167053222656250000e-01,5.547613924580283395e+01
2.603302001953125000e-01,6.664402279063808976e+01
1.987304687500000000e-01,5.087461185307255107e+01
1.984252929687500000e-01,5.079648744912126546e+01
1.943511962890625000e-01,4.975352665637170446e+01
1.904754638671875000e-01,4.876134672619046739e+01
2.465362548828125000e-01,6.311279973204035798e+01
1.950073242187500000e-01,4.992149412486694615e+01
1.911163330078125000e-01,4.892540797448816647e+01
2.142486572265625000e-01,5.484723779399507038e+01
2.155151367187500000e-01,5.517145407039286198e+01
2.263183593750000000e-01,5.793705797026812832e+01
2.002716064453125000e-01,5.126914009302650044e+01
1.459808349609375000e-01,3.737080863009406073e+01
1.965179443359375000e-01,5.030820992442579609e+01
2.067871093750000000e-01,5.293709611738630372e+01
2.220306396484375000e-01,5.683941009475265815e+01
1.768798828125000000e-01,4.528090453016097428e+01
2.277221679687500000e-01,5.829643022844400235e+01
2.443389892578125000e-01,6.255030402359110298e+01
2.060089111328125000e-01,5.273787888731054352e+01
1.951141357421875000e-01,4.994883766624987942e+01
2.112731933593750000e-01,5.408552485547011202e+01
1.695251464843750000e-01,4.339810639493521904e+01
1.965026855468750000e-01,5.030430370422825348e+01
2.037811279296875000e-01,5.216757073846618198e+01
2.252655029296875000e-01,5.766752877663618904e+01
2.172698974609375000e-01,5.562066939311274893e+01
2.047882080078125000e-01,5.242538127150544369e+01
1.740417480468750000e-01,4.455434757341411967e+01
2.189331054687500000e-01,5.604644739464718128e+01
2.061004638671875000e-01,5.276131620849592707e+01
1.818084716796875000e-01,4.654261365397416483e+01
2.109069824218750000e-01,5.399177557072856359e+01
1.841888427734375000e-01,4.715198400479413721e+01
2.159576416015625000e-01,5.528473445612224424e+01
2.183837890625000000e-01,5.590582346753485865e+01
1.531524658203125000e-01,3.920673212294911281e+01
2.180938720703125000e-01,5.583160528378114407e+01
2.048339843750000000e-01,5.243709993209812126e+01
1.909027099609375000e-01,4.887072089172229283e+01
1.560668945312500000e-01,3.995282018068380836e+01
1.223602294921875000e-01,3.132397976426510056e+01
2.016143798828125000e-01,5.161288747041216851e+01
2.161407470703125000e-01,5.533160909849296161e+01
2.093048095703125000e-01,5.358162244998432300e+01
2.712097167968750000e-01,6.942915779150116862e+01
2.768249511718750000e-01,7.086664682420476424e+01
2.018127441406250000e-01,5.166366833298047823e+01
2.131347656250000000e-01,5.456208371957289671e+01
2.337188720703125000e-01,5.983157476608660374e+01
2.173004150390625000e-01,5.562848183350787679e+01
2.121276855468750000e-01,5.430427318653370605e+01
2.200012207031250000e-01,5.631988280847669159e+01
1.920776367187500000e-01,4.917149984693467246e+01
1.918640136718750000e-01,4.911681276416878461e+01
2.078552246093750000e-01,5.321053153121579271e+01
1.580657958984375000e-01,4.046453502656468260e+01
1.900024414062500000e-01,4.864025390006597860e+01
1.800994873046875000e-01,4.610511699184702650e+01
2.144775390625000000e-01,5.490583109695849373e+01
2.083892822265625000e-01,5.334724923813052300e+01
1.765594482421875000e-01,4.519887390601218158e+01
1.949462890625000000e-01,4.990586924407666203e+01
1.847686767578125000e-01,4.730042037230153795e+01
2.138824462890625000e-01,5.475348850925352906e+01
2.082061767578125000e-01,5.330037459575972747e+01
1.923370361328125000e-01,4.923790559029326630e+01
1.871643066406250000e-01,4.791369694331911688e+01
2.519073486328125000e-01,6.448778924158281711e+01
2.052001953125000000e-01,5.253084921683961994e+01
1.966247558593750000e-01,5.033555346580874357e+01
2.101135253906250000e-01,5.378865212045525368e+01
2.241058349609375000e-01,5.737065604162138754e+01
2.017974853515625000e-01,5.165976211278289298e+01
2.456054687500000000e-01,6.287452029998893011e+01
2.059631347656250000e-01,5.272616022671783043e+01
1.743316650390625000e-01,4.462856575716783425e+01
2.228240966796875000e-01,5.704253354502599649e+01
2.125701904296875000e-01,5.441755357226300305e+01
2.139739990234375000e-01,5.477692583043888419e+01
1.856231689453125000e-01,4.751916870336512488e+01
2.191314697265625000e-01,5.609722825721552653e+01
2.142486572265625000e-01,5.484723779399507038e+01
1.721954345703125000e-01,4.408169492950889179e+01
2.174530029296875000e-01,5.566754403548345920e+01
2.297973632812500000e-01,5.882767617531269622e+01
2.049713134765625000e-01,5.247225591387616817e+01
1.917419433593750000e-01,4.908556300258828742e+01
1.996307373046875000e-01,5.110507884472885110e+01
2.037353515625000000e-01,5.215585207787348310e+01
1.786499023437500000e-01,4.573402607307841805e+01
2.066497802734375000e-01,5.290194013560823549e+01
2.110595703125000000e-01,5.403083777270417443e+01
2.057495117187500000e-01,5.267147314395194968e+01
1.899871826171875000e-01,4.863634767986845731e+01
1.946716308593750000e-01,4.983555728052056111e+01
1.971740722656250000e-01,5.047617739292100936e+01
1.676940917968750000e-01,4.292935997122752667e+01
2.480316162109375000e-01,6.349560931140159425e+01
2.447662353515625000e-01,6.265967818912290710e+01
2.042541503906250000e-01,5.228866356459070630e+01
2.055816650390625000e-01,5.262850472177878913e+01
2.220764160156250000e-01,5.685112875534533572e+01
1.671905517578125000e-01,4.280045470470793845e+01
1.966705322265625000e-01,5.034727212640142824e+01
2.781066894531250000e-01,7.119476932080010556e+01
2.296447753906250000e-01,5.878861397333707828e+01
1.843872070312500000e-01,4.720276486736245403e+01
2.016448974609375000e-01,5.162069991080729636e+01
2.172241210937500000e-01,5.560895073252002163e+01
2.178192138671875000e-01,5.576129332022502183e+01
2.114715576171875000e-01,5.413630571803845726e+01
2.104949951171875000e-01,5.388630762539436603e+01
1.550903320312500000e-01,3.970282208803971713e+01
1.955718994140625000e-01,5.006602427217679718e+01
2.168731689453125000e-01,5.551910766797605135e+01
2.060699462890625000e-01,5.275350376810079922e+01
2.013244628906250000e-01,5.153866928665843261e+01
2.111968994140625000e-01,5.406599375448225686e+01
1.586914062500000000e-01,4.062469005466481775e+01
2.010192871093750000e-01,5.146054488270715410e+01
1.962738037109375000e-01,5.024571040126475907e+01
2.062988281250000000e-01,5.281209707106425810e+01
2.221069335937500000e-01,5.685894119574047778e+01
2.415313720703125000e-01,6.183155950723933358e+01
2.093200683593750000e-01,5.358552867018192956e+01
1.770172119140625000e-01,4.531606051193906382e+01
1.710815429687500000e-01,4.379654085508671102e+01
1.677093505859375000e-01,4.293326619142511191e+01
1.968231201171875000e-01,5.038633432837709591e+01
2.223052978515625000e-01,5.690972205830880881e+01
2.049407958984375000e-01,5.246444347348109005e+01
2.017669677734375000e-01,5.165194967238777934e+01
1.961059570312500000e-01,5.020274197909154879e+01
2.115173339843750000e-01,5.414802437863109930e+01
2.464599609375000000e-01,6.309326863105248151e+01
2.173767089843750000e-01,5.564801293449564668e+01
2.126617431640625000e-01,5.444099089344842923e+01
2.255401611328125000e-01,5.773784074019236812e+01
2.318420410156250000e-01,5.935110968178624802e+01
1.996459960937500000e-01,5.110898506492637949e+01
1.886291503906250000e-01,4.828869408228524662e+01
2.378540039062500000e-01,6.089016043962644886e+01
2.169036865234375000e-01,5.552692010837115788e+01
1.631622314453125000e-01,4.176921257255102660e+01
2.352294921875000000e-01,6.021829056564543237e+01
2.073211669921875000e-01,5.307381382430105532e+01
2.022094726562500000e-01,5.176523005811711897e+01
2.129058837890625000e-01,5.450349041660943783e+01
2.226257324218750000e-01,5.699175268245765835e+01
1.784973144531250000e-01,4.569496387110282143e+01
2.164154052734375000e-01,5.540192106204914779e+01
2.112884521484375000e-01,5.408943107566765462e+01
1.971435546875000000e-01,5.046836495252586730e+01
1.828918457031250000e-01,4.681995528800123196e+01
1.971740722656250000e-01,5.047617739292100936e+01
1.925964355468750000e-01,4.930431133365188856e+01
1.935882568359375000e-01,4.955821564649352240e+01
2.087249755859375000e-01,5.343318608247690094e+01
2.420654296875000000e-01,6.196827721415407098e+01
2.136840820312500000e-01,5.470270764668519092e+01
2.102508544921875000e-01,5.382380810223332901e+01
2.158508300781250000e-01,5.525739091473927544e+01
2.085266113281250000e-01,5.338240521990859122e+01
1.464538574218750000e-01,3.749190145621854242e+01
1.839447021484375000e-01,4.708948448163309308e+01
1.979827880859375000e-01,5.068320706339189741e+01
2.961425781250000000e-01,7.581192159432065125e+01
2.038269042968750000e-01,5.217928939905893770e+01
1.911621093750000000e-01,4.893712663508084404e+01
2.120208740234375000e-01,5.427692964515070173e+01
2.155761718750000000e-01,5.518707895118312479e+01
2.325286865234375000e-01,5.952688959067661756e+01
2.101898193359375000e-01,5.380818322144307331e+01
2.429199218750000000e-01,6.218702554521767922e+01
2.085418701171875000e-01,5.338631144010619067e+01
2.194824218750000000e-01,5.618707132175948971e+01
1.776580810546875000e-01,4.548012176023675579e+01
2.070465087890625000e-01,5.300350186074489045e+01
2.075195312500000000e-01,5.312459468686937214e+01
1.605834960937500000e-01,4.110906135916273030e+01
2.253723144531250000e-01,5.769487231801919336e+01
2.169494628906250000e-01,5.553863876896389229e+01
2.238464355468750000e-01,5.730425029826280081e+01
1.599426269531250000e-01,4.094500011086505253e+01
1.786956787109375000e-01,4.574574473367111693e+01
1.931762695312500000e-01,4.945274770115927510e+01
2.152099609375000000e-01,5.509332966644156215e+01
1.951599121093750000e-01,4.996055632684260672e+01
1.829376220703125000e-01,4.683167394859385979e+01
2.281951904296875000e-01,5.841752305456846273e+01
1.586303710937500000e-01,4.060906517387454784e+01
2.633972167968750000e-01,6.742917305034843878e+01
2.210845947265625000e-01,5.659722444250370899e+01
2.593688964843750000e-01,6.639793091819161930e+01
1.747894287109375000e-01,4.474575236309475201e+01
1.786346435546875000e-01,4.573011985288084702e+01
1.897735595703125000e-01,4.858166059710249840e+01
2.117156982421875000e-01,5.419880524119943033e+01
2.102355957031250000e-01,5.381990188203577929e+01
2.113037109375000000e-01,5.409333729586519723e+01
2.354888916015625000e-01,6.028469630900406884e+01
2.137756347656250000e-01,5.472614496787056027e+01
2.257537841796875000e-01,5.779252782295827018e+01
2.144470214843750000e-01,5.489801865656337299e+01
1.961975097656250000e-01,5.022617930027691813e+01
1.977996826171875000e-01,5.063633242102118714e+01
2.155456542968750000e-01,5.517926651078802536e+01
2.256927490234375000e-01,5.777690294216797895e+01
1.621704101562500000e-01,4.151530825970937855e+01
1.921997070312500000e-01,4.920274960851518387e+01
1.710052490234375000e-01,4.377700975409891271e+01
1.935882568359375000e-01,4.955821564649352240e+01
2.275543212890625000e-01,5.825346180627080628e+01
2.068786621093750000e-01,5.296053343857170148e+01
2.098083496093750000e-01,5.371052771650397517e+01
2.058105468750000000e-01,5.268709802474221249e+01
2.083282470703125000e-01,5.333162435734023177e+01
1.974182128906250000e-01,5.053867691608206769e+01
2.005920410156250000e-01,5.135117071717532866e+01
1.975250244140625000e-01,5.056602045746497964e+01
2.053680419921875000e-01,5.257381763901287286e+01
1.916198730468750000e-01,4.905431324100779733e+01
2.175750732421875000e-01,5.569879379706397771e+01
1.917266845703125000e-01,4.908165678239068086e+01
2.164001464843750000e-01,5.539801484185155545e+01
1.825866699218750000e-01,4.674183088404991793e+01
1.987915039062500000e-01,5.089023673386279967e+01
2.249603271484375000e-01,5.758940437268493184e+01
2.166595458984375000e-01,5.546442058521018481e+01
2.173156738281250000e-01,5.563238805370541229e+01
1.976318359375000000e-01,5.059336399884791291e+01
2.086181640625000000e-01,5.340584254109394635e+01
2.093200683593750000e-01,5.358552867018192956e+01
1.828765869140625000e-01,4.681604906780361119e+01
2.129058837890625000e-01,5.450349041660943783e+01
2.027740478515625000e-01,5.190976020542698421e+01
2.230377197265625000e-01,5.709722062779189145e+01
2.068939208984375000e-01,5.296443965876927251e+01
2.194976806640625000e-01,5.619097754195706784e+01
2.187347412109375000e-01,5.599566653207885736e+01
2.005920410156250000e-01,5.135117071717532866e+01
1.939239501953125000e-01,4.964415249083994297e+01
2.067565917968750000e-01,5.292928367699121139e+01
1.922149658203125000e-01,4.920665582871276200e+01
2.029266357421875000e-01,5.194882240740260926e+01
2.215118408203125000e-01,5.670659860803549890e+01
1.902770996093750000e-01,4.871056586362215057e+01
2.296905517578125000e-01,5.880033263392973453e+01
2.013854980468750000e-01,5.155429416744870963e+01
2.018127441406250000e-01,5.166366833298047823e+01
2.069244384765625000e-01,5.297225209916435062e+01
1.927642822265625000e-01,4.934727975582506332e+01
1.994476318359375000e-01,5.105820420235806978e+01
2.219543457031250000e-01,5.681987899376487405e+01
2.041320800781250000e-01,5.225741380301018069e+01
1.678771972656250000e-01,4.297623461359831509e+01
1.815032958984375000e-01,4.646448925002290764e+01
1.665039062500000000e-01,4.262467479581754759e+01
2.243194580078125000e-01,5.742534312438726829e+01
1.983947753906250000e-01,5.078867500872615892e+01
1.986389160156250000e-01,5.085117453188714620e+01
1.589660644531250000e-01,4.069500201822096130e+01
2.086486816406250000e-01,5.341365498148911684e+01
1.682586669921875000e-01,4.307389011853741323e+01
1.843109130859375000e-01,4.718323376637462019e+01
1.871185302734375000e-01,4.790197828272641090e+01
2.336120605468750000e-01,5.980423122470371311e+01
2.348937988281250000e-01,6.013235372129905443e+01
1.983489990234375000e-01,5.077695634813342451e+01
2.356719970703125000e-01,6.033157095137478620e+01
1.973419189453125000e-01,5.051914581509422675e+01
2.306213378906250000e-01,5.903861206598116951e+01
2.126922607421875000e-01,5.444880333384352156e+01
1.932830810546875000e-01,4.948009124254222257e+01
2.024993896484375000e-01,5.183944824187083356e+01
2.210388183593750000e-01,5.658550578191102431e+01
1.812744140625000000e-01,4.640589594705938481e+01
2.233123779296875000e-01,5.716753259134800658e+01
1.856231689453125000e-01,4.751916870336512488e+01
1.914978027343750000e-01,4.902306347942722908e+01
2.213134765625000000e-01,5.665581774546713234e+01
2.035064697265625000e-01,5.209725877491006685e+01
2.149810791015625000e-01,5.503473636347815301e+01
2.182159423828125000e-01,5.586285504536171231e+01
2.093048095703125000e-01,5.358162244998432300e+01
2.211151123046875000e-01,5.660503688289885105e+01
1.853790283203125000e-01,4.745666918020412339e+01
1.946258544921875000e-01,4.982383861992786933e+01
2.146911621093750000e-01,5.496051817972443132e+01
2.100219726562500000e-01,5.376521479926984881e+01
1.842803955078125000e-01,4.717542132597953497e+01
1.927490234375000000e-01,4.934337353562745676e+01
2.435302734375000000e-01,6.234327435312020782e+01
1.795654296875000000e-01,4.596839928493222516e+01
1.601104736328125000e-01,4.098796853303825571e+01
1.897583007812500000e-01,4.857775437690495579e+01
1.851196289062500000e-01,4.739026343684552245e+01
1.768951416015625000e-01,4.528481075035860215e+01
1.766204833984375000e-01,4.521449878680241596e+01
3.057556152343750000e-01,7.827284031878591009e+01
2.011413574218750000e-01,5.149179464428765129e+01
2.088317871093750000e-01,5.346052962385988394e+01
1.738281250000000000e-01,4.449966049064823181e+01
2.619934082031250000e-01,6.706980079217255764e+01
1.995086669921875000e-01,5.107382908314832548e+01
2.356567382812500000e-01,6.032766473117724360e+01
2.079010009765625000e-01,5.322225019180844185e+01
1.898956298828125000e-01,4.861291035868307375e+01
2.411193847656250000e-01,6.172609156190511470e+01
1.742858886718750000e-01,4.461684709657514247e+01
1.773986816406250000e-01,4.541371601687820458e+01
2.012634277343750000e-01,5.152304440586814138e+01
2.087097167968750000e-01,5.342927986227939385e+01
2.115631103515625000e-01,5.415974303922380528e+01
2.450103759765625000e-01,6.272217771228390859e+01
2.114868164062500000e-01,5.414021193823598566e+01
2.106323242187500000e-01,5.392146360717240583e+01
1.926116943359375000e-01,4.930821755384943117e+01
2.222900390625000000e-01,5.690581583811122357e+01
2.032623291015625000e-01,5.203475925174905825e+01
2.077178955078125000e-01,5.317537554943771738e+01
1.948852539062500000e-01,4.989024436328643475e+01
2.437896728515625000e-01,6.240968009647881587e+01
2.055511474609375000e-01,5.262069228138366128e+01
1.871643066406250000e-01,4.791369694331911688e+01
1.831054687500000000e-01,4.687464237076709850e+01
1.851501464843750000e-01,4.739807587724063609e+01
1.801910400390625000e-01,4.612855431303241716e+01
2.032012939453125000e-01,5.201913437095877413e+01
1.992187500000000000e-01,5.099961089939459669e+01
2.065277099609375000e-01,5.287069037402775251e+01
2.175598144531250000e-01,5.569488757686646352e+01
2.062072753906250000e-01,5.278865974987888876e+01
1.916656494140625000e-01,4.906603190160043226e+01
1.837615966796875000e-01,4.704260983926234729e+01
2.067565917968750000e-01,5.292928367699121139e+01
2.182617187500000000e-01,5.587457370595437567e+01
1.866455078125000000e-01,4.778088545660188657e+01
2.249450683593750000e-01,5.758549815248738923e+01
2.127227783203125000e-01,5.445661577423867783e+01
2.000427246093750000e-01,5.121054679006306287e+01
2.217407226562500000e-01,5.676519191099894357e+01
1.747283935546875000e-01,4.473012748230448210e+01
1.988830566406250000e-01,5.091367405504820454e+01
2.011718750000000000e-01,5.149960708468277915e+01
2.345581054687500000e-01,6.004641687695264096e+01
1.508178710937500000e-01,3.860908043272181800e+01
1.773681640625000000e-01,4.540590357648301989e+01
2.050018310546875000e-01,5.248006835427131733e+01
2.344818115234375000e-01,6.002688577596480002e+01
1.947631835937500000e-01,4.985899460170592334e+01
2.163238525390625000e-01,5.537848374086378556e+01
1.936035156250000000e-01,4.956212186669107211e+01
1.643981933593750000e-01,4.208561640855374009e+01
2.174224853515625000e-01,5.565973159508835266e+01
1.822967529296875000e-01,4.666761270029617492e+01
2.002105712890625000e-01,5.125351521223625184e+01
2.230377197265625000e-01,5.709722062779189145e+01
1.724243164062500000e-01,4.414028823247233646e+01
1.907653808593750000e-01,4.883556490994419619e+01
2.000427246093750000e-01,5.121054679006306287e+01
2.157592773437500000e-01,5.523395359355388479e+01
2.062683105468750000e-01,5.280428463066916578e+01
2.188262939453125000e-01,5.601910385326423381e+01
2.453918457031250000e-01,6.281983321722306357e+01
1.814270019531250000e-01,4.644495814903509512e+01
2.146759033203125000e-01,5.495661195952686029e+01
2.320098876953125000e-01,5.939407810395949383e+01
1.897125244140625000e-01,4.856603571631224980e+01
1.733093261718750000e-01,4.436684900393105124e+01
2.516632080078125000e-01,6.442528971842176588e+01
2.273559570312500000e-01,5.820268094370246814e+01
1.924896240234375000e-01,4.927696779226887713e+01
2.072906494140625000e-01,5.306600138390589194e+01
2.163543701171875000e-01,5.538629618125891341e+01
2.046966552734375000e-01,5.240194395032005303e+01
1.968994140625000000e-01,5.040586542936484449e+01
2.213287353515625000e-01,5.665972396566471758e+01
1.979522705078125000e-01,5.067539462299680508e+01
2.022857666015625000e-01,5.178476115910496702e+01
2.105407714843750000e-01,5.389802628598700807e+01
2.036285400390625000e-01,5.212850853649060667e+01
1.905822753906250000e-01,4.878869026757342908e+01
1.943359375000000000e-01,4.974962043617414054e+01
2.180023193359375000e-01,5.580816796259580315e+01
1.997985839843750000e-01,5.114804726690200454e+01
2.502136230468750000e-01,6.405419879965324981e+01
1.962738037109375000e-01,5.024571040126475907e+01
2.126770019531250000e-01,5.444489711364600737e+01
2.286376953125000000e-01,5.853080344029781656e+01
1.840362548828125000e-01,4.711292180281852637e+01
2.081298828125000000e-01,5.328084349477190074e+01
2.019500732421875000e-01,5.169882431475851803e+01
2.143554687500000000e-01,5.487458133537801075e+01
1.495056152343750000e-01,3.827314549573135594e+01
1.828155517578125000e-01,4.680042418701335549e+01
2.040100097656250000e-01,5.222616404142964797e+01
2.021179199218750000e-01,5.174179273693174252e+01
2.623291015625000000e-01,6.715573763651896400e+01
2.112884521484375000e-01,5.408943107566765462e+01
2.071990966796875000e-01,5.304256406272053681e+01
1.635894775390625000e-01,4.187858673808283072e+01
2.190246582031250000e-01,5.606988471583260036e+01
2.091522216796875000e-01,5.354256024800871927e+01
1.877288818359375000e-01,4.805822709062897502e+01
2.143249511718750000e-01,5.486676889498288290e+01
1.862640380859375000e-01,4.768322995166280265e+01
1.950225830078125000e-01,4.992540034506453139e+01
1.892852783203125000e-01,4.845666155078048831e+01
2.029266357421875000e-01,5.194882240740260926e+01
2.204895019531250000e-01,5.644488185479873721e+01
1.627502441406250000e-01,4.166374462721683614e+01
2.234802246093750000e-01,5.721050101352125239e+01
2.221832275390625000e-01,5.687847229672833294e+01
2.256317138671875000e-01,5.776127806137775167e+01
2.010498046875000000e-01,5.146835732310223221e+01
2.074432373046875000e-01,5.310506358588157383e+01
2.205963134765625000e-01,5.647222539618162784e+01
1.821899414062500000e-01,4.664026915891324876e+01
2.206726074218750000e-01,5.649175649716947589e+01
1.622467041015625000e-01,4.153483936069719817e+01
2.020721435546875000e-01,5.173007407633904364e+01
2.017669677734375000e-01,5.165194967238777934e+01
1.739501953125000000e-01,4.453091025222874322e+01
1.341094970703125000e-01,3.433176931638933382e+01
1.989746093750000000e-01,5.093711137623357388e+01
2.074890136718750000e-01,5.311678224647424429e+01
1.834716796875000000e-01,4.696839165550859008e+01
2.083740234375000000e-01,5.334334301793292354e+01
2.140960693359375000e-01,5.480817559201943823e+01
2.173919677734375000e-01,5.565191915469323902e+01
