Mean_P, SD_P
2.032318115234375000e-01,5.202694681135388066e+01
1.922302246093750000e-01,4.921056204891033303e+01
2.217102050781250000e-01,5.675737947060382282e+01
1.886291503906250000e-01,4.828869408228524662e+01
1.556243896484375000e-01,3.983953979495445452e+01
1.938323974609375000e-01,4.962071516965456652e+01
1.555938720703125000e-01,3.983172735455934088e+01
2.089996337890625000e-01,5.350349804603307291e+01
2.402038574218750000e-01,6.149171835005130049e+01
1.885223388671875000e-01,4.826135054090228493e+01
2.005615234375000000e-01,5.134335827678018660e+01
1.930541992187500000e-01,4.942149793957876369e+01
1.810913085937500000e-01,4.635902130468864613e+01
1.927795410156250000e-01,4.935118597602259882e+01
2.238769531250000000e-01,5.731206273865790024e+01
1.844024658203125000e-01,4.720667108756003216e+01
2.022247314453125000e-01,5.176913627831468290e+01
1.999664306640625000e-01,5.119101568907524324e+01
1.709594726562500000e-01,4.376529109350619962e+01
1.814575195312500000e-01,4.645277058943018034e+01
1.828613281250000000e-01,4.681214284760607569e+01
2.156219482421875000e-01,5.519879761177579525e+01
2.184753417968750000e-01,5.592926078872029905e+01
1.839141845703125000e-01,4.708167204123795102e+01
1.483459472656250000e-01,3.797627276071649760e+01
1.914672851562500000e-01,4.901525103903211544e+01
2.213745117187500000e-01,5.667144262625740936e+01
1.862640380859375000e-01,4.768322995166280265e+01
2.136383056640625000e-01,5.469098898609252046e+01
1.664733886718750000e-01,4.261686235542241263e+01
2.173919677734375000e-01,5.565191915469323902e+01
2.239532470703125000e-01,5.733159383964569145e+01
2.071075439453125000e-01,5.301912674153513905e+01
1.794433593750000000e-01,4.593714952335175639e+01
2.198638916015625000e-01,5.628472682669860916e+01
1.848144531250000000e-01,4.731213903289425815e+01
1.950683593750000000e-01,4.993711900565720896e+01
2.070770263671875000e-01,5.301131430114001830e+01
1.999969482421875000e-01,5.119882812947033557e+01
2.307434082031250000e-01,5.906986182756169512e+01
1.898193359375000000e-01,4.859337925769518307e+01
1.758422851562500000e-01,4.501528155672665577e+01
2.003784179687500000e-01,5.129648363440944792e+01
1.957397460937500000e-01,5.010899269435001457e+01
1.815185546875000000e-01,4.646839547022040762e+01
1.698608398437500000e-01,4.348404323928159698e+01
1.837158203125000000e-01,4.703089117866961288e+01
1.967163085937500000e-01,5.035899078699410580e+01
1.889495849609375000e-01,4.837072470643411037e+01
2.005310058593750000e-01,5.133554583638510849e+01
1.799011230468750000e-01,4.605433612927870257e+01
1.617736816406250000e-01,4.141374653457274491e+01
2.190704345703125000e-01,5.608160337642523530e+01
1.998748779296875000e-01,5.116757836788981706e+01
1.655120849609375000e-01,4.237077048297588533e+01
1.780700683593750000e-01,4.558558970557101730e+01
1.998901367187500000e-01,5.117148458808740230e+01
2.044982910156250000e-01,5.235116308775169358e+01
1.769714355468750000e-01,4.530434185134643599e+01
1.662292480468750000e-01,4.255436283226138983e+01
1.917419433593750000e-01,4.908556300258828742e+01
2.020874023437500000e-01,5.173398029653660757e+01
2.049407958984375000e-01,5.246444347348109005e+01
2.002868652343750000e-01,5.127304631322405015e+01
1.945343017578125000e-01,4.980040129874245025e+01
1.809692382812500000e-01,4.632777154310813472e+01
1.959991455078125000e-01,5.017539843770862262e+01
1.685485839843750000e-01,4.314810830229112781e+01
1.482086181640625000e-01,3.794111677893842227e+01
1.794891357421875000e-01,4.594886818394441974e+01
2.258911132812500000e-01,5.782768380473633130e+01
1.868896484375000000e-01,4.784338497976290938e+01
2.007751464843750000e-01,5.139804535954609577e+01
1.822204589843750000e-01,4.664808159930836240e+01
1.859436035156250000e-01,4.760119932751396021e+01
1.731262207031250000e-01,4.431997436156028414e+01
2.091674804687500000e-01,5.354646646820626898e+01
1.708984375000000000e-01,4.374966621271595812e+01
1.922454833984375000e-01,4.921446826910791117e+01
1.848754882812500000e-01,4.732776391368449964e+01
2.104034423828125000e-01,5.386287030420898247e+01
1.500396728515625000e-01,3.840986320264605780e+01
1.768951416015625000e-01,4.528481075035860215e+01
2.389221191406250000e-01,6.116359585345594496e+01
1.808624267578125000e-01,4.630042800172517303e+01
2.092437744140625000e-01,5.356599756919407440e+01
2.017364501953125000e-01,5.164413723199266570e+01
1.712341308593750000e-01,4.383560305706237870e+01
1.700592041015625000e-01,4.353482410184992801e+01
2.104339599609375000e-01,5.387068274460411033e+01
1.975097656250000000e-01,5.056211423726743703e+01
1.824798583984375000e-01,4.671448734266699887e+01
1.714172363281250000e-01,4.388247769943312449e+01
1.844787597656250000e-01,4.722620218854782337e+01
1.731109619140625000e-01,4.431606814136274153e+01
1.837768554687500000e-01,4.704651605945989701e+01
1.678466796875000000e-01,4.296842217320317303e+01
1.915588378906250000e-01,4.903868836021752031e+01
1.916198730468750000e-01,4.905431324100779733e+01
2.027282714843750000e-01,5.189804154483427823e+01
1.349639892578125000e-01,3.455051764745292786e+01
1.740264892578125000e-01,4.455044135321656995e+01
1.833190917968750000e-01,4.692932945353302188e+01
1.426086425781250000e-01,3.650753396643243320e+01
2.068481445312500000e-01,5.295272099817655231e+01
1.766204833984375000e-01,4.521449878680241596e+01
2.048797607421875000e-01,5.244881859269079172e+01
2.065429687500000000e-01,5.287459659422528091e+01
1.851043701171875000e-01,4.738635721664800116e+01
2.190856933593750000e-01,5.608550959662284185e+01
2.111968994140625000e-01,5.406599375448225686e+01
1.732635498046875000e-01,4.435513034333834526e+01
1.704406738281250000e-01,4.363247960678903326e+01
1.611938476562500000e-01,4.126531016706528732e+01
1.670227050781250000e-01,4.275748628253471395e+01
1.610107421875000000e-01,4.121843552469453442e+01
1.770324707031250000e-01,4.531996673213669169e+01
2.154388427734375000e-01,5.515192296940505656e+01
1.780853271484375000e-01,4.558949592576854570e+01
1.863403320312500000e-01,4.770276105265063649e+01
1.975708007812500000e-01,5.057773911805768563e+01
1.715240478515625000e-01,4.390982124081606486e+01
2.036895751953125000e-01,5.214413341728084816e+01
1.976318359375000000e-01,5.059336399884791291e+01
2.134399414062500000e-01,5.464020812352416812e+01
2.006072998046875000e-01,5.135507693737294233e+01
1.867370605468750000e-01,4.780432277778734118e+01
1.822814941406250000e-01,4.666370648009866073e+01
1.940460205078125000e-01,4.967540225242044016e+01
2.150268554687500000e-01,5.504645502407081636e+01
2.025146484375000000e-01,5.184335446206836906e+01
1.620025634765625000e-01,4.147233983753619668e+01
1.938629150390625000e-01,4.962852761004969437e+01
1.586761474609375000e-01,4.062078383446724672e+01
1.838531494140625000e-01,4.706604716044770242e+01
1.801910400390625000e-01,4.612855431303241716e+01
2.040252685546875000e-01,5.223007026162722610e+01
1.992340087890625000e-01,5.100351711959216061e+01
2.310333251953125000e-01,5.914408001131540260e+01
2.230987548828125000e-01,5.711284550858216846e+01
2.107696533203125000e-01,5.395661958895049537e+01
1.777648925781250000e-01,4.550746530161971748e+01
1.681365966796875000e-01,4.304264035695688762e+01
1.997528076171875000e-01,5.113632860630936960e+01
1.976623535156250000e-01,5.060117643924305497e+01
2.014312744140625000e-01,5.156601282804134456e+01
1.976776123046875000e-01,5.060508265944066864e+01
1.789398193359375000e-01,4.580824425683216106e+01
1.893615722656250000e-01,4.847619265176827952e+01
2.384033203125000000e-01,6.103078436673872886e+01
1.647796630859375000e-01,4.218327191349283822e+01
1.715393066406250000e-01,4.391372746101365721e+01
1.684570312500000000e-01,4.312467098110573005e+01
1.865234375000000000e-01,4.774963569502141780e+01
1.705932617187500000e-01,4.367154180876466540e+01
1.866912841796875000e-01,4.779260411719462098e+01
1.618804931640625000e-01,4.144109007595569238e+01
1.549530029296875000e-01,3.966766610626165601e+01
1.833190917968750000e-01,4.692932945353302188e+01
2.027740478515625000e-01,5.190976020542698421e+01
1.888732910156250000e-01,4.835119360544623390e+01
1.660003662109375000e-01,4.249576952929793094e+01
1.945190429687500000e-01,4.979649507854490054e+01
2.094421386718750000e-01,5.361677843176242675e+01
1.845855712890625000e-01,4.725354572993079216e+01
1.806945800781250000e-01,4.625745957955199117e+01
1.843414306640625000e-01,4.719104620676979067e+01
2.050323486328125000e-01,5.248788079466645229e+01
1.636047363281250000e-01,4.188249295828039465e+01
2.013702392578125000e-01,5.155038794725108886e+01
1.838989257812500000e-01,4.707776582104040841e+01
2.002563476562500000e-01,5.126523387282893651e+01
1.813812255859375000e-01,4.643323948844234650e+01
2.078094482421875000e-01,5.319881287062306541e+01
2.482757568359375000e-01,6.355810883456263127e+01
2.115783691406250000e-01,5.416364925942139052e+01
1.662750244140625000e-01,4.256608149285410292e+01
2.143096923828125000e-01,5.486286267478534739e+01
1.614990234375000000e-01,4.134343457101658004e+01
1.829528808593750000e-01,4.683558016879147345e+01
1.864166259765625000e-01,4.772229215363843480e+01
1.489257812500000000e-01,3.812080304855548718e+01
1.829986572265625000e-01,4.684729882938415102e+01
1.390838623046875000e-01,3.560519710079515221e+01
1.790618896484375000e-01,4.583949401841263693e+01
1.817321777343750000e-01,4.652308255298631678e+01
1.764221191406250000e-01,4.516371792423411335e+01
2.013549804687500000e-01,5.154648172705353915e+01
1.963806152343750000e-01,5.027305394264768523e+01
2.095489501953125000e-01,5.364412197314539554e+01
1.516723632812500000e-01,3.882782876378539783e+01
1.274566650390625000e-01,3.262865731025145521e+01
1.697998046875000000e-01,4.346841835849135549e+01
2.035522460937500000e-01,5.210897743550274441e+01
1.921386718750000000e-01,4.918712472772493527e+01
1.805572509765625000e-01,4.622230359777388742e+01
1.991729736328125000e-01,5.098789223880190491e+01
2.217254638671875000e-01,5.676128569080138675e+01
1.944885253906250000e-01,4.978868263814979400e+01
1.974029541015625000e-01,5.053477069588451798e+01
1.896972656250000000e-01,4.856212949611470719e+01
2.112426757812500000e-01,5.407771241507496285e+01
2.415924072265625000e-01,6.184718438802962481e+01
2.285614013671875000e-01,5.851127233931002536e+01
1.814117431640625000e-01,4.644105192883751698e+01
1.856536865234375000e-01,4.752698114376023852e+01
1.714477539062500000e-01,4.389029013982824523e+01
2.122955322265625000e-01,5.434724160870688792e+01
2.129821777343750000e-01,5.452302151759723614e+01
1.974792480468750000e-01,5.055430179687234471e+01
2.140502929687500000e-01,5.479645693142672513e+01
1.969909667968750000e-01,5.042930275055029909e+01
1.878967285156250000e-01,4.810119551280214267e+01
1.798858642578125000e-01,4.605042990908108180e+01
1.995391845703125000e-01,5.108164152354341070e+01
1.693420410156250000e-01,4.335123175256445194e+01
1.864776611328125000e-01,4.773791703442871892e+01
1.853332519531250000e-01,4.744495051961146004e+01
1.977081298828125000e-01,5.061289509983580359e+01
1.752624511718750000e-01,4.486684518921923370e+01
2.037963867187500000e-01,5.217147695866376722e+01
2.336273193359375000e-01,5.980813744490126282e+01
1.972198486328125000e-01,5.048789605351372245e+01
1.994628906250000000e-01,5.106211042255561949e+01
1.800231933593750000e-01,4.608558589085919976e+01
1.993713378906250000e-01,5.103867310137025015e+01
2.128753662109375000e-01,5.449567797621430998e+01
2.006530761718750000e-01,5.136679559796560568e+01
2.677764892578125000e-01,6.855025824704934223e+01
2.196655273437500000e-01,5.623394596413024971e+01
1.695556640625000000e-01,4.340591883533033268e+01
1.814270019531250000e-01,4.644495814903509512e+01
1.753234863281250000e-01,4.488247007000948940e+01
1.869964599609375000e-01,4.787072852114592791e+01
2.058258056640625000e-01,5.269100424493979062e+01
2.064971923828125000e-01,5.286287793363262466e+01
1.678314208984375000e-01,4.296451595300559489e+01
1.871490478515625000e-01,4.790979072312151743e+01
1.992034912109375000e-01,5.099570467919703276e+01
1.396026611328125000e-01,3.573800858751233989e+01
1.684265136718750000e-01,4.311685854071059509e+01
2.288208007812500000e-01,5.857767808266860499e+01
1.801910400390625000e-01,4.612855431303241716e+01
1.751403808593750000e-01,4.483559542763874362e+01
1.782989501953125000e-01,4.564418300853448329e+01
1.887054443359375000e-01,4.830822518327306625e+01
1.818084716796875000e-01,4.654261365397416483e+01
1.645355224609375000e-01,4.212077239033179410e+01
2.132263183593750000e-01,5.458552104075829448e+01
2.085723876953125000e-01,5.339412388050130431e+01
2.066192626953125000e-01,5.289412769521312185e+01
1.981964111328125000e-01,5.073789414615781368e+01
2.306213378906250000e-01,5.903861206598116951e+01
2.062377929687500000e-01,5.279647219027399530e+01
1.783294677734375000e-01,4.565199544892958983e+01
1.901245117187500000e-01,4.867150366164649000e+01
1.911163330078125000e-01,4.892540797448816647e+01
2.155456542968750000e-01,5.517926651078802536e+01
1.896972656250000000e-01,4.856212949611470719e+01
1.710205078125000000e-01,4.378091597429646953e+01
1.478424072265625000e-01,3.784346141599517210e+01
2.113494873046875000e-01,5.410505595645793875e+01
1.847381591796875000e-01,4.729260793190643852e+01
1.802978515625000000e-01,4.615589785441529358e+01
1.924743652343750000e-01,4.927306157207132031e+01
1.776275634765625000e-01,4.547230931984161373e+01
1.973724365234375000e-01,5.052695825548933328e+01
1.936340332031250000e-01,4.956993430708623549e+01
1.521606445312500000e-01,3.895282781010744344e+01
2.167205810546875000e-01,5.548004546600041209e+01
1.839752197265625000e-01,4.709729692202824225e+01
1.670837402343750000e-01,4.277311116332499097e+01
1.659545898437500000e-01,4.248405086870523206e+01
2.052001953125000000e-01,5.253084921683961994e+01
1.889953613281250000e-01,4.838244336702676662e+01
1.759643554687500000e-01,4.504653131830716717e+01
1.935119628906250000e-01,4.953868454550570277e+01
1.684112548828125000e-01,4.311295232051303117e+01
1.874084472656250000e-01,4.797619646648009706e+01
1.739349365234375000e-01,4.452700403203118640e+01
1.792449951171875000e-01,4.588636866078345378e+01
1.947021484375000000e-01,4.984336972091563922e+01
1.818084716796875000e-01,4.654261365397416483e+01
1.550750732421875000e-01,3.969891586784218163e+01
1.719970703125000000e-01,4.403091406694056076e+01
1.635131835937500000e-01,4.185905563709500399e+01
2.085876464843750000e-01,5.339803010069882561e+01
1.790771484375000000e-01,4.584340023861017954e+01
1.663665771484375000e-01,4.258951881403945805e+01
1.947479248046875000e-01,4.985508838150839495e+01
1.509246826171875000e-01,3.863642397410477258e+01
1.486511230468750000e-01,3.805439716466774769e+01
1.822052001953125000e-01,4.664417537911084821e+01
2.152709960937500000e-01,5.510895454723183917e+01
1.614532470703125000e-01,4.133171591042388826e+01
1.777801513671875000e-01,4.551137152181728140e+01
1.690368652343750000e-01,4.327310734861317343e+01
2.140350341796875000e-01,5.479255071122917542e+01
1.610260009765625000e-01,4.122234174489210545e+01
1.892700195312500000e-01,4.845275533058291018e+01
2.129364013671875000e-01,5.451130285700456568e+01
1.945343017578125000e-01,4.980040129874245025e+01
2.035369873046875000e-01,5.210507121530520891e+01
2.315826416015625000e-01,5.928470393842770392e+01
2.136688232421875000e-01,5.469880142648761279e+01
1.480865478515625000e-01,3.790986701735787534e+01
1.721343994140625000e-01,4.406607004871865030e+01
1.882629394531250000e-01,4.819494479754373373e+01
1.698760986328125000e-01,4.348794945947916801e+01
2.060394287109375000e-01,5.274569132770567137e+01
1.734161376953125000e-01,4.439419254531398451e+01
2.018127441406250000e-01,5.166366833298047823e+01
2.396240234375000000e-01,6.134328198254384290e+01
1.886596679687500000e-01,4.829650652268035316e+01
1.958465576171875000e-01,5.013633623573300468e+01
2.051239013671875000e-01,5.251131811585183584e+01
1.770172119140625000e-01,4.531606051193906382e+01
2.166290283203125000e-01,5.545660814481504275e+01
